cast_number,time,sample_time,sea_water_temperature,depth,mass_concentration_of_oxygen_in_sea_water
--,UTC,UTC,degree_C,m,mg * L^-1
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:18.00Z,9.1124,116.485,1.56926
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:18.25Z,9.1125,116.482,1.57183
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:18.50Z,9.1125,116.484,1.57473
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:18.75Z,9.1125,116.486,1.57505
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:19.00Z,9.1124,116.484,1.57956
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:19.25Z,9.1125,116.483,1.58342
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:19.50Z,9.1125,116.483,1.5802
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:19.75Z,9.1125,116.484,1.58438
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:20.00Z,9.1125,116.484,1.58567
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:20.25Z,9.1125,116.484,1.58439
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:20.50Z,9.1125,116.482,1.58503
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:20.75Z,9.1124,116.484,1.58503
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:21.00Z,9.1124,116.483,1.58697
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:21.25Z,9.1125,116.482,1.5905
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:21.50Z,9.1124,116.483,1.59533
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:21.75Z,9.1125,116.483,1.59179
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:22.00Z,9.1125,116.484,1.59211
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:22.25Z,9.1125,116.484,1.59598
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:22.50Z,9.1124,116.483,1.5928
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:22.75Z,9.1125,116.483,1.5963
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:23.00Z,9.1125,116.483,1.59533
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:23.25Z,9.1125,116.484,1.59404
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:23.50Z,9.1124,116.484,1.59533
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:23.75Z,9.1124,116.484,1.59662
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:24.00Z,9.1123,116.484,1.59759
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:24.25Z,9.1125,116.486,1.59662
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:24.50Z,9.1123,116.486,1.59662
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:24.75Z,9.1123,116.486,1.59791
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:25.00Z,9.1123,116.483,1.59759
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:25.25Z,9.1124,116.484,1.59955
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:25.50Z,9.1124,116.483,1.5989
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:25.75Z,9.1124,116.484,1.59951
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:26.00Z,9.1124,116.485,1.59823
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:26.25Z,9.1124,116.484,1.59694
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:26.50Z,9.1124,116.484,1.59887
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:26.75Z,9.1124,116.483,1.59984
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:27.00Z,9.1123,116.485,1.59759
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:27.25Z,9.1124,116.487,1.59759
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:27.50Z,9.1124,116.484,1.60177
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:27.75Z,9.1123,116.484,1.60145
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:28.00Z,9.1124,116.484,1.6008
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:28.25Z,9.1125,116.482,1.59855
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:28.50Z,9.1124,116.485,1.60145
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:28.75Z,9.1123,116.484,1.60048
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:29.00Z,9.1125,116.485,1.60177
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:29.25Z,9.1123,116.482,1.59984
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:29.50Z,9.1124,116.484,1.59984
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:29.75Z,9.1123,116.484,1.60113
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:30.00Z,9.1123,116.484,1.6037
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:30.25Z,9.1124,116.485,1.59694
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:30.50Z,9.1123,116.483,1.59888
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:30.75Z,9.1124,116.483,1.59887
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:31.00Z,9.1124,116.483,1.6037
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:31.25Z,9.1124,116.486,1.59887
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:31.50Z,9.1125,116.485,1.59919
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:31.75Z,9.1125,116.484,1.60112
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:32.00Z,9.1124,116.484,1.60113
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:32.25Z,9.1123,116.481,1.60274
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:32.50Z,9.1124,116.484,1.60016
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:32.75Z,9.1124,116.484,1.6037
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:33.00Z,9.1123,116.484,1.6037
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:33.25Z,9.1125,116.484,1.60145
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:33.50Z,9.1123,116.486,1.60177
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:33.75Z,9.1123,116.483,1.60371
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:34.00Z,9.1123,116.486,1.60049
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:34.25Z,9.1123,116.484,1.60435
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:34.50Z,9.1123,116.483,1.60274
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:34.75Z,9.1124,116.486,1.60595
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:35.00Z,9.1125,116.483,1.60016
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:35.25Z,9.1124,116.485,1.6037
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:35.50Z,9.1124,116.486,1.60209
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:35.75Z,9.1124,116.484,1.60177
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:36.00Z,9.1124,116.484,1.60306
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:36.25Z,9.1123,116.484,1.60209
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:36.50Z,9.1123,116.483,1.60499
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:36.75Z,9.1125,116.484,1.6037
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:37.00Z,9.1124,116.482,1.60531
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:37.25Z,9.1123,116.482,1.60628
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:37.50Z,9.1123,116.483,1.60435
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:37.75Z,9.1123,116.485,1.60789
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:38.00Z,9.1123,116.485,1.60081
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:38.25Z,9.1124,116.484,1.60402
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:38.50Z,9.1124,116.483,1.60531
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:38.75Z,9.1123,116.482,1.60306
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:39.00Z,9.1123,116.481,1.60113
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:39.25Z,9.1123,116.486,1.60016
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:39.50Z,9.1124,116.484,1.60306
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:39.75Z,9.1123,116.484,1.60209
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:40.00Z,9.1123,116.484,1.60467
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:40.25Z,9.1124,116.487,1.60242
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:40.50Z,9.1123,116.484,1.60499
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:40.75Z,9.1124,116.483,1.60467
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:41.00Z,9.1123,116.484,1.60177
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:41.25Z,9.1123,116.487,1.60274
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:41.50Z,9.1123,116.484,1.60274
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:41.75Z,9.1123,116.485,1.60563
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:42.00Z,9.1124,116.484,1.60724
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:42.25Z,9.1124,116.483,1.60499
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:42.50Z,9.1124,116.484,1.60788
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:42.75Z,9.1123,116.484,1.60724
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:43.00Z,9.1124,116.484,1.60788
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:43.25Z,9.1124,116.483,1.60627
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:43.50Z,9.1123,116.484,1.60982
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:43.75Z,9.1124,116.484,1.61046
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:44.00Z,9.1125,116.484,1.6082
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:44.25Z,9.1125,116.487,1.61142
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:44.50Z,9.1123,116.484,1.61046
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:44.75Z,9.1123,116.487,1.60789
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:45.00Z,9.1124,116.485,1.60885
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:45.25Z,9.1123,116.484,1.60789
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:45.50Z,9.1124,116.485,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:45.75Z,9.1123,116.485,1.6066
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:46.00Z,9.1125,116.485,1.60724
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:46.25Z,9.1125,116.487,1.60659
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:46.50Z,9.1123,116.487,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:46.75Z,9.1123,116.484,1.60531
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:47.00Z,9.1124,116.484,1.60949
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:47.25Z,9.1124,116.484,1.6066
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:47.50Z,9.1124,116.485,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:47.75Z,9.1123,116.485,1.60885
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:48.00Z,9.1124,116.483,1.61078
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:48.25Z,9.1123,116.485,1.61336
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:48.50Z,9.1123,116.485,1.60885
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:48.75Z,9.1125,116.484,1.61078
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:49.00Z,9.1125,116.485,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:49.25Z,9.1124,116.484,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:49.50Z,9.1124,116.485,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:49.75Z,9.1125,116.487,1.61207
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:50.00Z,9.1124,116.483,1.60724
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:50.25Z,9.1124,116.485,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:50.50Z,9.1125,116.485,1.60981
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:50.75Z,9.1123,116.488,1.60949
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:51.00Z,9.1125,116.484,1.60724
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:51.25Z,9.1123,116.485,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:51.50Z,9.1125,116.484,1.60852
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:51.75Z,9.1124,116.484,1.60627
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:52.00Z,9.1123,116.484,1.60595
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:52.25Z,9.1124,116.485,1.60982
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:52.50Z,9.1124,116.486,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:52.75Z,9.1125,116.484,1.6111
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:53.00Z,9.1125,116.485,1.61078
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:53.25Z,9.1125,116.485,1.61045
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:53.50Z,9.1124,116.485,1.6111
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:53.75Z,9.1125,116.484,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:54.00Z,9.1124,116.484,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:54.25Z,9.1123,116.483,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:54.50Z,9.1124,116.484,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:54.75Z,9.1124,116.484,1.6111
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:55.00Z,9.1123,116.484,1.60982
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:55.25Z,9.1123,116.484,1.60982
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:55.50Z,9.1124,116.485,1.61014
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:55.75Z,9.1124,116.484,1.61303
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:56.00Z,9.1124,116.485,1.61046
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:56.25Z,9.1123,116.484,1.61175
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:56.50Z,9.1125,116.484,1.61142
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:56.75Z,9.1124,116.484,1.61175
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:57.00Z,9.1123,116.485,1.61143
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:57.25Z,9.1124,116.485,1.6082
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:57.50Z,9.1124,116.484,1.61142
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:57.75Z,9.1125,116.485,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:58.00Z,9.1125,116.485,1.61335
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:58.25Z,9.1124,116.483,1.60981
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:58.50Z,9.1125,116.486,1.61142
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:58.75Z,9.1124,116.483,1.60981
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:59.00Z,9.1124,116.484,1.61207
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:59.25Z,9.1124,116.485,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:59.50Z,9.1124,116.484,1.61014
24244,2023-09-01T07:00:07Z,2023-09-01T07:01:59.75Z,9.1124,116.484,1.60982
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:00.00Z,9.1125,116.484,1.61206
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:00.25Z,9.1124,116.484,1.61143
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:00.50Z,9.1125,116.485,1.61078
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:00.75Z,9.1125,116.485,1.60981
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:01.00Z,9.1123,116.488,1.60853
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:01.25Z,9.1124,116.485,1.61142
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:01.50Z,9.1124,116.485,1.61046
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:01.75Z,9.1125,116.485,1.60852
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:02.00Z,9.1126,116.485,1.60852
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:02.25Z,9.1124,116.485,1.61014
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:02.50Z,9.1124,116.486,1.61207
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:02.75Z,9.1123,116.486,1.61078
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:03.00Z,9.1123,116.487,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:03.25Z,9.1124,116.486,1.61335
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:03.50Z,9.1123,116.487,1.614
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:03.75Z,9.1124,116.484,1.61143
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:04.00Z,9.1125,116.484,1.60917
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:04.25Z,9.1125,116.485,1.61335
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:04.50Z,9.1125,116.484,1.61206
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:04.75Z,9.1125,116.485,1.6111
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:05.00Z,9.1125,116.485,1.61303
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:05.25Z,9.1125,116.484,1.61206
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:05.50Z,9.1124,116.484,1.61239
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:05.75Z,9.1124,116.484,1.61078
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:06.00Z,9.1123,116.484,1.61046
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:06.25Z,9.1124,116.485,1.61142
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:06.50Z,9.1124,116.485,1.61271
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:06.75Z,9.1123,116.485,1.61303
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:07.00Z,9.1124,116.486,1.61335
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:07.25Z,9.1125,116.485,1.61914
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:07.50Z,9.1125,116.486,1.61303
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:07.75Z,9.1124,116.485,1.61335
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:08.00Z,9.1124,116.485,1.61625
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:08.25Z,9.1125,116.486,1.6156
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:08.50Z,9.1124,116.486,1.614
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:08.75Z,9.1123,116.484,1.61464
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:09.00Z,9.1123,116.454,1.61625
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:09.25Z,9.1124,116.398,1.61237
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:09.50Z,9.1125,116.33,1.61332
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:09.75Z,9.1124,116.271,1.61492
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:10.00Z,9.1123,116.205,1.61427
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:10.25Z,9.1125,116.145,1.61007
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:10.50Z,9.1123,116.082,1.61296
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:10.75Z,9.1123,116.024,1.61391
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:11.00Z,9.1123,115.962,1.61325
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:11.25Z,9.1123,115.9,1.61099
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:11.50Z,9.1122,115.841,1.61484
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:11.75Z,9.1123,115.777,1.60935
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:12.00Z,9.1124,115.715,1.61127
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:12.25Z,9.1123,115.655,1.61511
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:12.50Z,9.1124,115.592,1.60899
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:12.75Z,9.1123,115.529,1.61123
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:13.00Z,9.1123,115.463,1.6125
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:13.25Z,9.1123,115.403,1.6096
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:13.50Z,9.1123,115.341,1.61119
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:13.75Z,9.1125,115.277,1.61407
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:14.00Z,9.1123,115.216,1.61052
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:14.25Z,9.1124,115.156,1.61372
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:14.50Z,9.1123,115.092,1.61274
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:14.75Z,9.1125,115.031,1.61434
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:15.00Z,9.1125,114.969,1.61046
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:15.25Z,9.1125,114.907,1.61238
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:15.50Z,9.1124,114.845,1.61237
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:15.75Z,9.1123,114.779,1.61078
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:16.00Z,9.1123,114.717,1.61041
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:16.25Z,9.1125,114.654,1.61007
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:16.50Z,9.1123,114.591,1.61007
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:16.75Z,9.1123,114.53,1.60909
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:17.00Z,9.1125,114.466,1.61036
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:17.25Z,9.1124,114.405,1.61002
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:17.50Z,9.1124,114.344,1.61162
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:17.75Z,9.1123,114.282,1.61
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:18.00Z,9.1123,114.217,1.6116
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:18.25Z,9.1122,114.156,1.6103
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:18.50Z,9.1123,114.091,1.60996
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:18.75Z,9.1122,114.029,1.60834
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:19.00Z,9.1122,113.965,1.60737
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:19.25Z,9.1122,113.903,1.60928
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:19.50Z,9.1121,113.842,1.61088
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:19.75Z,9.1122,113.779,1.6128
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:20.00Z,9.1122,113.716,1.60924
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:20.25Z,9.1121,113.656,1.61117
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:20.50Z,9.1122,113.592,1.60987
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:20.75Z,9.112,113.53,1.60921
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:21.00Z,9.112,113.468,1.61016
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:21.25Z,9.1122,113.402,1.61079
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:21.50Z,9.1122,113.337,1.61174
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:21.75Z,9.1121,113.272,1.61334
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:22.00Z,9.112,113.21,1.6114
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:22.25Z,9.112,113.145,1.61074
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:22.50Z,9.112,113.084,1.60719
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:22.75Z,9.112,113.023,1.60847
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:23.00Z,9.112,112.958,1.60588
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:23.25Z,9.1119,112.898,1.60748
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:23.50Z,9.1119,112.837,1.60715
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:23.75Z,9.1118,112.773,1.60971
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:24.00Z,9.1118,112.711,1.60841
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:24.25Z,9.1119,112.646,1.60293
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:24.50Z,9.1118,112.582,1.60614
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:24.75Z,9.1119,112.518,1.60901
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:25.00Z,9.1119,112.457,1.60418
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:25.25Z,9.1118,112.396,1.60578
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:25.50Z,9.1119,112.334,1.60384
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:25.75Z,9.112,112.268,1.60511
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:26.00Z,9.1122,112.206,1.60348
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:26.25Z,9.1122,112.143,1.60089
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:26.50Z,9.1123,112.082,1.60442
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:26.75Z,9.1123,112.018,1.60248
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:27.00Z,9.1124,111.954,1.60214
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:27.25Z,9.1123,111.889,1.60631
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:27.50Z,9.1125,111.827,1.60405
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:27.75Z,9.1127,111.764,1.60371
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:28.00Z,9.1127,111.701,1.60563
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:28.25Z,9.1126,111.639,1.60562
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:28.50Z,9.1127,111.577,1.61011
24244,2023-09-01T07:00:07Z,2023-09-01T07:02:28.75Z,9.1127,111.512,1.60592
