cast_number,time,sample_time,sea_water_pressure,sea_water_temperature,sea_water_practical_salinity,depth,mass_concentration_of_oxygen_in_sea_water
--,UTC,UTC,dbar,degree_C,PSU,m,mg * L^-1
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:56.25Z,20.706,9.3016,29.9463,20.533,0.81851
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:56.50Z,20.709,9.3014,29.946,20.536,0.81567
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:56.75Z,20.708,9.3016,29.9461,20.535,0.8163
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:57.00Z,20.707,9.3016,29.9461,20.534,0.82073
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:57.25Z,20.705,9.3016,29.9463,20.531,0.81408
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:57.50Z,20.703,9.3016,29.9462,20.529,0.81535
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:57.75Z,20.703,9.3016,29.9463,20.529,0.81471
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:58.00Z,20.701,9.3014,29.9462,20.527,0.8163
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:58.25Z,20.704,9.3016,29.9463,20.53,0.81376
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:58.50Z,20.705,9.3015,29.9462,20.531,0.81566
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:58.75Z,20.707,9.3016,29.9463,20.534,0.81471
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:59.00Z,20.705,9.3016,29.9463,20.531,0.81534
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:59.25Z,20.706,9.3015,29.9463,20.532,0.81503
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:59.50Z,20.702,9.3016,29.9463,20.528,0.81978
24251,2023-09-04T19:00:06Z,2023-09-04T19:00:59.75Z,20.701,9.3016,29.9461,20.527,0.81756
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:00.00Z,20.702,9.3016,29.9461,20.528,0.81566
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:00.25Z,20.703,9.3016,29.9462,20.529,0.81535
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:00.50Z,20.705,9.3016,29.9461,20.531,0.81313
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:00.75Z,20.709,9.3015,29.9461,20.536,0.81345
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:01.00Z,20.708,9.3016,29.9462,20.535,0.81566
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:01.25Z,20.707,9.3016,29.9463,20.534,0.81471
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:01.50Z,20.706,9.3016,29.9461,20.533,0.82105
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:01.75Z,20.699,9.3016,29.9461,20.525,0.8163
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:02.00Z,20.698,9.3016,29.9463,20.524,0.81693
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:02.25Z,20.701,9.3016,29.9461,20.527,0.80742
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:02.50Z,20.705,9.3016,29.9462,20.531,0.81598
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:02.75Z,20.707,9.3016,29.9463,20.534,0.81091
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:03.00Z,20.707,9.3017,29.9463,20.534,0.81534
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:03.25Z,20.707,9.3016,29.9462,20.534,0.81471
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:03.50Z,20.706,9.3015,29.9462,20.533,0.81503
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:03.75Z,20.702,9.3016,29.9462,20.528,0.81281
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:04.00Z,20.701,9.3016,29.9461,20.527,0.8163
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:04.25Z,20.7,9.3016,29.9463,20.526,0.81503
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:04.50Z,20.701,9.3016,29.9462,20.527,0.81725
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:04.75Z,20.706,9.3016,29.9463,20.533,0.81439
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:05.00Z,20.709,9.3017,29.9461,20.536,0.81598
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:05.25Z,20.712,9.3016,29.946,20.538,0.81535
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:05.50Z,20.708,9.3016,29.946,20.535,0.81598
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:05.75Z,20.706,9.3016,29.946,20.533,0.81344
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:06.00Z,20.702,9.3016,29.9421,20.528,0.81441
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:06.25Z,20.699,9.302,29.9478,20.525,0.81691
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:06.50Z,20.7,9.306,29.9483,20.526,0.81334
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:06.75Z,20.702,9.3118,29.9467,20.528,0.81957
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:07.00Z,20.703,9.3162,29.9466,20.529,0.83152
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:07.25Z,20.707,9.3188,29.9469,20.534,0.87043
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:07.50Z,20.708,9.3207,29.9468,20.535,0.95305
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:07.75Z,20.709,9.3214,29.9463,20.536,1.07625
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:08.00Z,20.707,9.3217,29.9459,20.534,1.22669
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:08.25Z,20.706,9.3221,29.9456,20.533,1.38504
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:08.50Z,20.703,9.3219,29.945,20.529,1.55577
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:08.75Z,20.701,9.3215,29.9453,20.527,1.71415
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:09.00Z,20.7,9.3211,29.9454,20.526,1.86588
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:09.25Z,20.7,9.321,29.9456,20.526,2.01095
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:09.50Z,20.701,9.321,29.946,20.527,2.12845
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:09.75Z,20.703,9.3212,29.9459,20.529,2.24057
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:10.00Z,20.704,9.3214,29.946,20.53,2.33874
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:10.25Z,20.707,9.3219,29.9462,20.534,2.42075
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:10.50Z,20.708,9.322,29.9463,20.535,2.50435
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:10.75Z,20.709,9.3217,29.9466,20.536,2.56169
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:11.00Z,20.707,9.3216,29.9459,20.534,2.62506
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:11.25Z,20.703,9.3212,29.9463,20.529,2.67828
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:11.50Z,20.7,9.3219,29.9451,20.526,2.72197
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:11.75Z,20.699,9.3219,29.9446,20.525,2.76474
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:12.00Z,20.7,9.3217,29.945,20.526,2.79705
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:12.25Z,20.703,9.3221,29.9456,20.529,2.82678
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:12.50Z,20.706,9.3222,29.9463,20.533,2.85052
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:12.75Z,20.709,9.3224,29.9465,20.536,2.87236
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:13.00Z,20.709,9.3226,29.9458,20.536,2.89801
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:13.25Z,20.709,9.3226,29.9451,20.536,2.91576
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:13.50Z,20.708,9.3228,29.9457,20.535,2.93315
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:13.75Z,20.702,9.3228,29.946,20.528,2.94834
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:14.00Z,20.702,9.3223,29.9451,20.528,2.96297
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:14.25Z,20.702,9.3214,29.945,20.528,2.97824
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:14.50Z,20.702,9.3207,29.9445,20.528,2.98939
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:14.75Z,20.702,9.3207,29.9451,20.528,2.99729
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:15.00Z,20.705,9.3209,29.9458,20.531,3.00107
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:15.25Z,20.704,9.321,29.9462,20.53,3.01278
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:15.50Z,20.704,9.3215,29.9459,20.53,3.01813
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:15.75Z,20.705,9.3217,29.9456,20.531,3.02508
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:16.00Z,20.705,9.3215,29.9455,20.531,3.02953
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:16.25Z,20.705,9.3212,29.9454,20.531,3.03463
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:16.50Z,20.704,9.3212,29.9447,20.53,3.03781
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:16.75Z,20.705,9.3212,29.945,20.531,3.04446
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:17.00Z,20.705,9.3214,29.9447,20.531,3.04698
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:17.25Z,20.703,9.3216,29.9451,20.529,3.04885
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:17.50Z,20.704,9.3217,29.9463,20.53,3.05262
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:17.75Z,20.705,9.321,29.9464,20.532,3.05553
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:18.00Z,20.707,9.3202,29.9455,20.534,3.05877
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:18.25Z,20.707,9.3195,29.9458,20.534,3.06231
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:18.50Z,20.705,9.3197,29.9467,20.531,3.0629
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:18.75Z,20.706,9.3202,29.9462,20.533,3.06351
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:19.00Z,20.705,9.3201,29.9451,20.531,3.06766
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:19.25Z,20.702,9.3215,29.9456,20.528,3.06818
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:19.50Z,20.704,9.323,29.9458,20.53,3.07249
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:19.75Z,20.705,9.3232,29.9464,20.532,3.0731
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:20.00Z,20.707,9.3234,29.947,20.534,3.07719
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:20.25Z,20.709,9.3226,29.9466,20.536,3.07504
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:20.50Z,20.707,9.3215,29.9457,20.534,3.07578
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:20.75Z,20.705,9.3212,29.9449,20.532,3.08056
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:21.00Z,20.702,9.3206,29.945,20.528,3.08124
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:21.25Z,20.699,9.3205,29.9443,20.525,3.08221
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:21.50Z,20.701,9.3201,29.945,20.527,3.08413
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:21.75Z,20.701,9.3205,29.9453,20.527,3.08694
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:22.00Z,20.703,9.3207,29.9454,20.529,3.08693
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:22.25Z,20.706,9.3212,29.9457,20.533,3.09005
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:22.50Z,20.708,9.3214,29.945,20.535,3.08815
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:22.75Z,20.711,9.3213,29.945,20.537,3.08974
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:23.00Z,20.706,9.3218,29.944,20.533,3.09004
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:23.25Z,20.704,9.3217,29.9449,20.53,3.09161
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:23.50Z,20.703,9.3211,29.9455,20.529,3.09291
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:23.75Z,20.702,9.3212,29.9432,20.528,3.09548
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:24.00Z,20.703,9.3201,29.9428,20.529,3.09305
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:24.25Z,20.703,9.3205,29.945,20.529,3.09708
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:24.50Z,20.704,9.321,29.9456,20.53,3.0983
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:24.75Z,20.706,9.3199,29.9459,20.533,3.1006
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:25.00Z,20.707,9.3196,29.9459,20.534,3.10094
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:25.25Z,20.705,9.3196,29.9457,20.531,3.09936
24251,2023-09-04T19:00:06Z,2023-09-04T19:01:25.50Z,20.704,9.3196,29.9453,20.53,3.09937
